,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
0,0,91699,대구 빌리언웨스턴호텔,호텔,hotel,169000,169000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.84113925375087,128.49137210471523
1,1,78630,브라운도트 대구성서점,호텔,hotel,75500,200000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.841039,128.488852
2,2,84449,부산 구포 브라운도트,호텔,hotel,47500,110000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.208318,129.001214
3,3,92110,대구 호텔 크라페 성서점,호텔,hotel,85000,85000,2022 GRAND OPEN / 2023 한국관광품질인증,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.835446,128.488519
4,4,91724,하운드 호텔 대구성서점,호텔,hotel,75500,200000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83916495488365,128.4891578979498
5,5,98745,여수 낭만밤바다펜션,펜션,pension,68800,86000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,34.7373933986932,127.741327204963
6,6,95963,대구 상인동 필,모텔,motel,50000,0,새벽숙박 12시간 이용가능(후기옆 숙소정책에서 확인가능) - 넷플릭스 개인 계정으로 시청 가능,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.81623330463845,128.53175107810614
7,7,98137,제주 우도특별시펜션,펜션,pension,0,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,33.5067048687105,126.966997068131
8,8,87497,경주 별자리캠핑랜드 글램핑(캠핑용 그리들  무료 대여),펜션,pension,125100,139000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.7888286808469,129.198773210937
9,9,89227,대구 성서 빌리언웨스턴 호텔,모텔,motel,149000,149000,1인 비지니스룸 조식 패키지 특별할인 호텔로 문의바랍니다.053-581-8888,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.84113925375087,128.49137210471523
10,10,80654,대구 성서 42HOTEL By February,모텔,motel,65000,65000,✨꿀팁✨ ↑↑↑ 통크게 쏜다! 선착순 예약할인쿠폰(마감임박!),대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.84300502249703,128.48664534923876
11,11,77758,대구 대곡 엘리시아,모텔,motel,90000,0,※ 2019.06 GRAND OPEN !! ※,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8018836,128.53157599999997
12,12,66998,대구 성서 CF,모텔,motel,45000,0,"★ 전화예약시, 숙박고객 오후2시 퇴실 이벤트 진행중 !!~",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8430084,128.48716030000003
13,13,72436,대구 본리동 테크닉,모텔,motel,40000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8410001,128.53428810000003
14,14,77861,대구 성서 YAJA 대구성서점,모텔,motel,60000,60000,"조식 제공 서비스 AM 07:00~08:40 ,    객실문의 053-588-9400",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8406821,128.49010509999994
15,15,87087,대구 성서 하운드 대구성서점,모텔,motel,70000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83916495488365,128.4891578979498
16,16,66910,대구 성서 hotel the stay 낭만,모텔,motel,50000,50000,"✨평리점, 성서점에 이어 태전점 GRAND OPEN ! ✨",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.842481419825084,128.48701038461738
17,17,85790,대구 성서 JB 프리미엄호텔,모텔,motel,50000,50000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83546577197579,128.48944963558685
18,18,87842,울진 용진파크,모텔,motel,0,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,37.07317810041464,129.40323932785037
19,19,77850,대구 이곡동 유니드호텔,모텔,motel,75000,75000,⭐ 이곡동 유니드호텔 자체방역 진행 중 ⭐할인쿠폰이 덤으로 띠용 ⭐ 무료조식까지 ! 든든한 아침을 책임집니다 !,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8545538,128.50612679999995
20,20,68730,대구 성서 초콜릿,모텔,motel,45000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.835947902,128.488486985
21,21,77872,대구 성서 브라운도트 대구성서점,모텔,motel,70000,0,"숙박고객 조식제공(7~9AM 이용가능) , 객실문의 053-592-3616",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8410387,128.48885199999995
22,22,84597,태안 킴스베이펜션(개별테라스),펜션,pension,0,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,36.8677475130205,126.303901947383
23,23,77573,대구 성서 GRIGO(그리고),모텔,motel,50000,0,든든한 무료 조식 한끼 화~금/7:30~09:00,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8399425,128.48955260000002
24,24,72940,대구 두류 펄,모텔,motel,35000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8428142,128.5541584
25,25,81476,대구 성서 호텔 스위트(HOTEL SWEET),모텔,motel,60000,0,출장 비즈니스 고객 조식제공(AM 07~09시),대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83864604064077,128.48861969270237
26,26,82180,대구 두류 스위트호텔(Sweet hotel),모텔,motel,40000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.84845005583266,128.56876342005862
27,27,85729,대구 이곡동 뷰,모텔,motel,60000,60000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.85433415317262,128.50581298295197
28,28,78278,대구 성서 호텔 리츠(Ritz),모텔,motel,56000,59000,#매일매일 지급되는 쿠폰을 잡으세욧!✌(&lsquo;&omega;&rsquo;)✌,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8405039,128.49092210000003
29,29,76493,대구 서부정류장 비너스,모텔,motel,35000,30000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8377706,128.55542830000002
30,30,67393,대구 성서 DO(두) HOTEL,모텔,motel,45000,45000,❤성서 DO(두) 만의 특별함♥,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8386609,128.48913259999995
31,31,76301,대구 성서 호텔 TOP,모텔,motel,55000,55000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8542845,128.5084246
32,32,78751,대구 본리동 최양,모텔,motel,55000,55000,☘️전객실 넷플릭스 가능/ 공기청정기/ 고사양PC☘️,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8415539,128.53425189999996
33,33,70585,대구 두류 호텔 온도,모텔,motel,42000,0,☘️ 넷플릭스 시청가능/배그가능/출장맞춤/ 할인혜택☘️    ❣ 데일리호텔 할인쿠폰 EVENT ❣쿠폰예약 Click ❣,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8544236,128.55805770000006
34,34,67500,대구 성서 5월에,모텔,motel,55000,55000,깜짝 할인 이벤트 ♥ 주중 파티룸 할인 이벤트 ♥,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8382189,128.4906052
35,35,76088,대구 상인동 HOTEL 로랑,모텔,motel,50000,50000,"넷플렉스 VIP,프리미엄룸 설치",대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8157072,128.53219430000001
36,36,66939,대구 성서 로그인,모텔,motel,45000,0,#전객실 넷플릭스 시청가능,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8354614,128.4897802
37,37,67069,대구 성서 웨이브 호텔,모텔,motel,45000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8359531,128.48945119999996
38,38,73194,대구 두류 시월애호텔,모텔,motel,36000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8481827,128.5672131
39,39,67130,대구 죽전 비앤비(B&B),모텔,motel,60000,0,⏰ 안마의자/디저트제공/호텔식침구/스파월풀/넓은주차장 ⏰                             ❣세스코(CESCO)정제휴점 /10% 쿠폰❣쿠폰적용 Click ❣,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8492004,128.53343029999996
40,40,69193,대구 성서 썸타임(Sometime),모텔,motel,50000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8417968,128.48879929999998
41,41,80023,대구 두류 Hotel Daegu(호텔대구),모텔,motel,60000,0,❤️대구 이월드 바로 앞 숙소❤️ 할인쿠폰혜택까지,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8555597,128.5595758
42,42,67255,대구 성서 까르디움,모텔,motel,46000,0,할인쿠폰 제공 결제시 즉시! 사용가능한 쿠폰 제공,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8401692,128.490091
43,43,68055,대구 광장코아 나나(NANA),모텔,motel,45000,0,#선착순 50%마이룸 할인쿠폰 제공 ❣쿠폰적용하기 Click ❣                                  ☆광장코아 먹자골목/냉난방 GOOD/랜덤배정EVENT☆,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8512903,128.5477495
44,44,77899,대구 성서 리젠시(REGENCY),모텔,motel,44000,44000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.854557,128.50577910000004
45,45,85436,대구 본리동 넘버25 대구본동점,모텔,motel,55000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83686584145553,128.5360388953932
46,46,75776,대구 서부정류장 스타(STAR),모텔,motel,57000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8382789,128.5567813
47,47,69771,대구 두류 일월,모텔,motel,45000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8548848,128.5586642
48,48,91728,대구 성서 호텔 시리즈 5.0,호텔,hotel,80000,80000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83853795769119,128.49086525186394
49,49,84791,대구 상인동 베네치아,모텔,motel,40000,40000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.81596264823303,128.53195954282242
50,50,78168,대구 서부정류장 YAJA 대구서부정류장점,모텔,motel,45000,50000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8383212,128.55759839999996
51,51,68761,대구 성서 GG,모텔,motel,43000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.839915454,128.491002116
52,52,92284,대구 성서 넘버25 대구성서점,모텔,motel,59000,59000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83575692944106,128.48877394679658
53,53,67241,대구 성서 터치(Touch),모텔,motel,50000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8417939,128.4890984
54,54,72686,대구 본리동 부띠끄호텔 5월,모텔,motel,45000,0,도보 고객 현금특가 EVENT ROOM,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8410007,128.53421219999996
55,55,72444,대구 반고개 시즌투,모텔,motel,40000,0,# 선착순 2분에게 드리는 객실업그레이드 ~ #,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8610631,128.5738047
56,56,69643,대구 본리동 온(ON),모텔,motel,55000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8410938,128.5378767
57,57,72159,대구 본리동 호텔 러블리,모텔,motel,40000,40000,⛲웜클린&소독방역/수영풀/고급침구/거울룸/비데⛲,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8406831,128.5378687
58,58,87088,대구 본리동 HOTEL BON,모텔,motel,56000,0,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.83686582498618,128.53561952240094
59,59,68100,대구 두류 반고개 JS,모텔,motel,35000,0,⏰ 스파월풀/미러룸/Event Room/냉난방Good⏰                                 ❣선착순 10%할인 쿠폰 제공 ☘️쿠폰적용하기 Click ☘️,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8608684,128.57416009999997
60,60,67690,대구 성서 뷰,모텔,motel,40000,40000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.8422002,128.48969
61,61,67405,대구 본리동 인어,모텔,motel,35000,35000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.843144,128.5334113
62,62,100025,대구 AW호텔,호텔,hotel,94120,238000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,35.85444380302376,128.5067042343539
63,63,87874,통영 썸펜션,펜션,pension,39000,59000,,대구,달서구 / 성서 / 죽전 / 본리,300000022,200000245,34.8790129157368,128.466328158783
