reviewAt,code,nickname,comment,avgScore,helpfulCount
2023.10.23,70400,khy**,"기념일이어서 방문했습니다
일단 체크인 아웃 둘다 같은 남자 직원분께서 응대해주셨는데 봉은사뷰+고층 원한다고 하니 객실을 최대한 고려 후 세심히 배정해주셔서 넘 감사했네요..! 서비스 최고입니다 👍👍👍
이외에 직원 분들도 모두 친절하시고
조식 가짓 수도 어마무시하고 서브하는 직원 분들이 모두 베테랑 같았는데 그 부분도 넘 맘에 들었어요
객실 컨디션도 연식이 묻어나 오히려 따뜻하고 편안하게 느껴졌답니다
불편한 점이라면 한가지 객실이 좀 건조해서 자다가 몇번깬 것 빼고는 전반적으로 아주 만족합니다",5.0,0
2023.09.18,70400,jhp**,"OK, so the hotel was overall not bad. It had an old-fashioned / antique atmosphere, and they also had good service. One thing could be about the facilities since this is an old hotel. The furniture was somewhat outdated.",5.0,0
2023.10.11,70400,les**,연식이 오래된 호텔인데도 깔끔하고 관리가 잘 되어있었어요. 룸이 넓어서 편했습니다. 공기청정기는 투숙 전 요청하면 미리 준비해주세요. 뷰가 기대보다 좋았어요.,4.0,0
2023.10.07,70400,ahr**,"위치가 너무 좋아요
조식 줄이 길어서 좀 아쉽지만
그래도 만족스러웠어요
코엑스 중심으로 여행하신다면 강추!",4.5,0
2023.08.29,70400,pin**,코엑스가 그냥 앞이구요ㅎ아래로 내려가는 곳이 있어서 구경하기도 좋고 망고빙수 맛있게 먹었어요 다만 주차하러가는 길이 막혀서 한참 기다린끝에 들어갈수있었어요,5.0,0
2023.08.05,70400,lxc**,전반적으로 매우 만족스러웠지만 와인칠러를 방으로 요청드렸는데 직원분께서 화가 나신건지 아무말 없이 떠밀듯 전달하고 가버리셔서 좀 불쾌했습니다. 물론 다른 분들은 모두 친절하셨습니다.,4.8,0
2023.07.23,70400,lim**,뷰는 기대 별로 안 했는데 의외로 한강뷰..! 좋았어요 침대가 좋아서 푹 잤네요 조식은 웨이팅이 좀 있었으나 기대 이상으로 맛있어서 아침인데도 불구하고 폭식했네요 넷플릭스 안 되는 객실이라 좀 아쉬웠습니다 코엑스랑 연결 되어있어서 비 맞을 일 없었구 아쿠아리움 사람 많았지만 볼거리가 많았어요~! 호캉스 하기 좋습니다 근데 조금 오래되어서 화장실이 살짝 구식이였어요 이외는 다 좋았습니다^^,4.5,0
2023.07.03,70400,nor**,"별이 5개라 너무 아쉽네요.
10개면 10개 다 드리고 싶습니다.

주차공간 생각보다 넓고 어느 하나 흠 잡을곳이 없는 숙소입니다.

보기에 있는 사진 속 인테리어, 구조, 청결도 일치합니다. 아늑하고 분위기 좋고 깨끗합니다!

아늑하고 따뜻한 분위기에 편암함을 줘서 푹 쉬다 갑니다! 너무 만족합니다. 

다시 또 방문하겠습니다. 친절한 응대와 서비스가 좋습니다.",5.0,0
2023.08.01,70400,voc**,조식 종류도 많고 맛도 있었어요! 베이커리만 더 보강되면 좋겠습니다. 로비라운지 망고빙수는 정말 맛있네요!! 방도 청결하고 모든게 만족스러운 스테이였습니다.,5.0,0
2023.05.06,70400,shy**,친절함도 룸컨디션도 매우 좋았습니다. 침구도 포근하고 실내 온도 습도도 적절해서 편히 묵었습니다. 9시경 조식을 먹으러 내려갔는데 사람이 정말 많아서 줄을 꽤 섰던것은 불편했지만 조식 음식이 하나하나 맛있어서 잘 먹었습니다.,5.0,0
