reviewAt,code,nickname,comment,avgScore,helpfulCount
2023.10.24,73667,kik**,"전체적으로 깨끗한 숙소입니다.
아침의 일출 맛집이고요, 저녁에는 너무 조용해 휠링하기 최고입니다.강추~^^",4.8,0
2023.06.05,73667,dbw**,깨끗하고 비품이 다양하고 많았어요 벌레도 거의 없고 주변 접근성도 좋고 바닷가랑 가까워서 산책하기 좋아요 스파 크기가 엄청크고 물이 금방 받아져요 스파를 여러번 이용못한건 좀 아쉬워요,5.0,0
2023.05.25,73667,lem**,"딱 들어서는순간 ""아~ 깨끗하다""하고 느꼈어요. 침구도 폭삭하고 좋았습니다. 고기 구워 먹을까 하다가 치우는것도 일이라 밖에서 해결하고 들어갔더니 8시쯤 되었네요. 깜깜해서 몰랐는데 아침에 자고 일어나니 침대에서부터 온통 뷰가 최고네요.  3박 4일 가족여행에 마지막날 피로도 싹 날릴겸 스파도하고 좋았습니다. 근데 스파 하고나서 물을 못내려요.ㅎㅎ 다음날 퇴실후에 청소하며 내리신데요. 엄청 무거운 가림막?으로 덮어두네요. 그래서 습하지 않을까 걱정했는데 다행히 전혀 습하지 않았습니다. 스파 사용후 물내림 안되는건 처음이라 당황한것만 빼고는 다 최고였어요. 모두가 만족했답니다.",4.3,1
2023.01.08,73667,msm**,"스파와 더블 침대 2개 보고 
바로 예약했습니다
거제 근처 타도시에 살다보니 
사실 거제는 자주 방문하게되어 
정말 가끔..진짜 가끔 숙박하고 오는 곳이라 별 기대 없이 갔었죠
시설 입구로 들어 가는 길이 초큼 험난해 보여서 당황했었지만 방에 도착하고는 감탄했습니다
스파 옆 창, 식탁 옆 창, 주방 창, 복층 창 모두 바다가 보입니다
복층치고 층고가 높아 갑갑하지 않아요
계단 다니실때는 꼭 머리 조심하세요

🔸️와이파이
🔸️TV  거실 복층  2대
화장실🔸️비데 있음 🔸️난방도 됨
🔸️헤어 드라이기 있음 ㅡ 빗은 개인이 준비
주방 기본 식기류외 🔸️와인잔 3개 있음
냉온수 🔸️정수기 있음
침구 🔸️침대당 베개 기본 4개씩 있음
냉난방 🔸️거실 복층개별 냉난방
인원 추가시 비용 🔸️2만원 타월도 더 챙겨 주심
그릴 사용 비용 있음 🔸️2만원
(그릴을 베란다가 아니라 거실 스파 옆에서 바로 이용하니 춥지 않아 완전 굿이었음 여름에도 시원하게 이용 할 수 있을 듯)
청결도  ⭐️⭐️⭐️⭐️⭐️
심지어 창틀도 청소되어 있다는....
이 정도면 관리 아주 잘 된듯하여 별 다섯개 드립니다


사장님 앞으로도 관리 잘 부탁드립니다
꼭 다시 방문할게요!!!",4.8,0
2021.08.01,73667,smy**,"돌쟁이 아기랑 1박하고 왔어요.
욕실 깨끗하다고 들어서 얼마나 깨끗할까 했는데 진짜.. 막 공사한것같이 깨끗하더라구요! 
티끌하나 없어서 감동..
복층이었는데 뷰도 너무 좋았고, 
정말 즐거운 여행이었어요.
자쿠지도 커서 아기 수영시키기에 딱이었어요.

b동에 수영장이나 엘베가 없는점은 조금 아쉬웠어요:)
주변에 추천해주려구요",5.0,1
2021.07.06,73667,y_j**,"전체적으로 깔끔하다는 리뷰를 보고 믿고 갔는데 
기대이상으로 완벽했습니당!!! 
구조도 맘에 들고 뷰도 세상 이쁘고 진짜 깨끗했어요 빔은 말할것없이 좋았구요 남자친구도 너무 좋아했어요 특별한 추억이 하나 더 생겼네요 여긴 무족건 재방문 예정입니당!! 사장님도 친절하셨어용ㅎㅎ",5.0,0
2021.02.04,73667,cmm**,"사장님 친절하시고 펜션내부 깨끗하여너무 편안하게 잘 쉬다갑니다.다시 찾아오고 싶어요^^
스파도 시원하게 마사지 받고 여행에 피로가 필려 좋아요.바다가 바로 앞에 있어 낚시하기 딱이에요.
식기도구는 다 있어 식사 해 먹을 재료만 준비하면 됩니다.",5.0,0
2021.01.30,73667,lhh**,도로에서 꺾어 들어가는 길이 좁아 조금 불편하긴 했지만 사장님 친절하시고 깨끗하고 따뜻하니 정말 편히 쉬다가 온 여행이었어요.팔순 친정엄마 생신인데 요즘 시기가 5인 집합금지라 다른 식구들 다 빼고  엄마까지 여자 네명만 다녀온 여행이었는데 스파 너무 따뜻하고 좋았구요 침구가 정말 깨끗하고 쾌적하고 너무 기분 좋게 잘자고 힐링하고 온 여행이었네요. 가까이 매미성도 있어 잠깐 다녀오기도 좋았어요. 다음에는 제일 큰방을 이용해볼 의향이 있네요^^,5.0,0
2020.11.28,73667,lov**,"사진과 같이 깨끗하고 비품들도 관리가 잘 된상태였어요.
제드스파 물은 요청한 순서대로 급수가되니 체크인하실때 바로 요청하시면 빨리 즐기실 수있을거같아요. 수영복을 챙겨가서 딸이랑 아빠랑 같이 버블틀어놓고 휴식하니 피로가 많이 풀린듯해요.
흥남해수욕장에서 보는 일출도 황홀했고 한적한곳이라 코로나시대 휴식으로 좋으네요. 
사장님 덕분에 잘 쉬었습니다^^",5.0,0
2020.07.18,73667,sag**,주인분들이 친절하시고 시설도 너무 좋고 깨끗합니다!! 가성비 갑인 느낌?! 해수욕장도 도보 2분정도여서 굉장히 만족스러웠습니다ㅎㅎ 다만 복층 계단이 높아 너무 어린 아이 혹은 다리 불편하신 어른분들은 다른 방으로 예약하시는걸 추천드립니다! 다음에 또 들리겠습니다^^,5.0,0
