reviewAt,code,nickname,comment,avgScore,helpfulCount
2023.10.30,70213,wlf**,"접근성 좋고 혼자 호캉스하기 좋아요~!:)
1층에 편의점이랑 아티제 있어서 커피사러 멀리
나갈필요 없어서 좋아요.
방도 나름 넓직하고 깨끗~  뷰는 그냥 시티뷰인데 채광이 좋습니다:) 
다만 체크인시 남자직원이 설명도 부족하고 물어봐도 귀찮다는듯 응대하는게 제일 별로였던^^",3.8,0
2023.08.13,70213,fur**,"전반적으로 룸 컨디션 양호하고 전망이 좋았어요
나름 교회 덕분에 유럽 감성 나고 만족스럽게 숙박하다가 가요!!
와보고 싶었는데 생각만큼 멋지네요 ㅎㅎㅎ
어메니티는 칫솔 치약은 제공되고 나머지 비누류는 대용량이에요!",5.0,1
2023.05.26,70213,min**,가장 맘에 들었던 건 패밀리룸에 3인 조식! 대부분 2인 조식 상품이라 3인 조식 ㅊ패키지인 거 보고 바로 예약~ 룸도 깨끗하고 편했습니다. 애기가 호텔을 너무 좋아해서.. 다행이었어요! 신라스테이 믿고 가요! 비즈니스 호텔이라 패밀리룸도 살짝 작은게 아쉽지만 서비스는 하나도 작지 않아서 좋습미다!,5.0,3
2023.10.05,70213,par**,침구가 부드러워서 좋았고.. 먹을 수 있는 테이블이 없어서 먹는 건 좀 불편했어요 그래도 방 쾌적하고 하루 머물기 딱 좋은 것 같아요!! 조식도 괜찮습니다,4.3,0
2023.05.24,70213,jsm**,"잠시 혼자 쉴 수 있는 공간이 필요해서 2박을 예약을 하게되었고 아늑한 공간, 조명, 욕조까지 너무 좋았습니다 ^^ 층이 높아 탁트인 뷰가 저녁에 커텐 치고 들여다보기 좋았고 소파에 앉아 책을 보거나 티비를 보는데 아늑한 그 분위기가 너무 좋았습니다.

평일이라 그런지 사람도 많지 않아 조용히 쉴 수 있어 너무 좋았는데, 옆객실의 문열고 닫는 진동과 창문, 커텐이 움직이는 진동,소음들이 제 방에 있듯이 너무 잘 느껴져서 내 방에 누가 들어왔나 싶어서 처음엔 좀 놀랐습니다. 

안전하다는것을 확인하고는 진동을 신경쓰지 않으려고 노력했는데 저처럼 소음에 예민하신분들은 놀라실수도 있을 것 같습니다^^ 

제 체크인시간에 고객이 매우 적었음에도 불구하고 프론트의 직원의 서비스는 너무 분주해보였습니다. 
하지만 모두가 그렇진 않았습니다 ^^

연박이라 청소는 필요없고 물만 부탁드리는다는 쪽지를 침대에 놓고 갔는데 물도 더 챙겨주셔서 너무 좋았습니다.

다음에 또 조용히 아늑히 쉴 수 있는 공간이 필요할때 다시 재방문할 의사가 있습니다",4.0,1
2023.10.12,70213,awe**,"항상 만족하면서 예약합니다
전체적으로 부족함이 없는 숙소 입니다",5.0,0
2023.08.20,70213,bma**,"다른 쪽 신라스테이 보다 룸 컨디션 이 좋고
아침 조식 도  종류가 다양한것 같아요:-)
만족합니다",5.0,0
2023.07.03,70213,24r**,"아이와 함께 이용했는데 위치며.. 깨끗하고 
조식또한 정말 괜찮았어요~^^
잘 쉬다 갑니다.ㅎㅎ 아이도 좋아해서 
신라스테이만 이용중입니다. ㅎ",5.0,1
2022.11.27,70213,고객님,"방도청결했으며 
단지, 아침에조식먹을때  사람들이붐빌까바 일찍갓는데 
다먹지도않앗는데 테이블에 휴대폰이 없다고 그새 테이블을정리하고 , 다른손님을 받는모습이 눈에띄었다.. 저랑 남자친구는 어이없어서 ᆢ다른테이블에 앉긴햇지만, 다소 당황했디ㅡ",4.5,5
2022.04.17,70213,jhn**,"업무차 예약이 필요했던거라 신라스테이 삼성과 역삼 중 고민했었는데요.
일주일 출장 중 삼성, 역삼, 강남 왔다갔다가 많아서 중간에 있는 역삼을 선택했는데 지하철역에서는 조금 거리가 있지만, 버스 타고 낮에 이동하기 좋은 위치입니다.
업무 일정 따라 정하시면 되겠어요.
아무래도 믿고 가는 신라스테이 아니겠어요?
좀 더 자세히 얘기하면 업무 출장 땐 거의 외부 미팅이 주, 저녁에 쉬고 또 업무 보는 일정인데 강남 삼성의 중앙이고, 센터필드 거의 바로 옆 이라 위치가 너무 좋았습니다.

2박3일동안 묵었고, 조명도 저녁에 쉬기 좋은 안락하고 편안한 느낌입니다.
체크인 때 싱글 2개 붙여놓은 헐리우드 더블룸을 주셔서 2명이 사용했지만 정말정말 집 라지킹보다 더 큰 침대에서 편하게 푹 잘 잤네요 😊
그리고, 센스있게 2박 일정이라고 어매니티 큰 사이즈로 챙겨 주셔서 머리 길고 숱도 많은 저에게 좋았습니다.(다음 일정은 신라스테이 타지점이었는데 거긴 동일하게 2명/2박이었지만 작은거 하나라 한 번 더 요청 드렸네요)

추가로 뷰도 좋았어요.
시티뷰이긴 하지만, 저녁에 커튼 걷고 노트북 작업할 때 밖에 보니 코엑스 보여서 좋더라구요.

감사하게 잘 이용했습니다.
감사해요!",4.5,2
